kegg	R00218	MNXR8536
kegg	R00219	MNXR73623
kegg	R00220	MNXR4812
kegg	R00221	MNXR4811
kegg	R00223	MNXR14551
kegg	R00224	MNXR4550
kegg	R00226	MNXR68259
kegg	R00227	MNXR429
kegg	R00228	MNXR353
kegg	R00229	MNXR9724
kegg	R00230	MNXR4502
kegg	R00233	MNXR3439
kegg	R00234	MNXR55830
kegg	R00235	MNXR453
kegg	R00236	MNXR56276
kegg	R00237	MNXR1173
kegg	R00238	MNXR341
kegg	R00239	MNXR32778
kegg	R00241	MNXR33807
kegg	R00243	MNXR32818
kegg	R00245	MNXR32297
kegg	R00248	MNXR33333
kegg	R00250	MNXR33335
kegg	R00251	MNXR33124
kegg	R00253	MNXR32767
kegg	R00254	MNXR32742
kegg	R00256	MNXR32746
kegg	R00257	MNXR33034
kegg	R00258	MNXR32635
kegg	R00259	MNXR30582
kegg	R00260	MNXR31606
kegg	R00261	MNXR31600
kegg	R00262	MNXR32815
kegg	R00263	MNXR73624
kegg	R00264	MNXR5727
kegg	R00265	MNXR6963
kegg	R00267	MNXR31729
kegg	R00268	MNXR5404
kegg	R00269	MNXR5476
kegg	R00270	MNXR73625
kegg	R00271	MNXR2925
kegg	R00272	MNXR4004
kegg	R00273	MNXR6975
kegg	R00274	MNXR2828
kegg	R00275	MNXR4893
kegg	R00276	MNXR14554
kegg	R00277	MNXR4532
kegg	R00278	MNXR4138
kegg	R00279	MNXR7290
kegg	R00280	MNXR73626
kegg	R00281	MNXR73627
kegg	R00282	MNXR73628
kegg	R00283	MNXR73629
kegg	R00284	MNXR73630
kegg	R00286	MNXR70030
kegg	R00287	MNXR70033
kegg	R00289	MNXR69105
kegg	R00291	MNXR70029
kegg	R00292	MNXR73631
kegg	R00293	MNXR73632
kegg	R00294	MNXR70905
kegg	R00295	MNXR73633
kegg	R00296	MNXR73634
kegg	R00297	MNXR73635
kegg	R00298	MNXR73636
kegg	R00299	MNXR69234
kegg	R00300	MNXR14566
kegg	R00301	MNXR59132
kegg	R00302	MNXR7188
kegg	R00303	MNXR69085
kegg	R00304	MNXR33042
kegg	R00305	MNXR73637
kegg	R00306	MNXR14569
kegg	R00307	MNXR61962
kegg	R00308	MNXR73638
kegg	R00310	MNXR70157
kegg	R00311	MNXR73639
kegg	R00312	MNXR73640
kegg	R00313	MNXR73641
kegg	R00314	MNXR73642
kegg	R00315	MNXR390
kegg	R00316	MNXR56306
kegg	R00317	MNXR461
kegg	R00318	MNXR6705
kegg	R00319	MNXR3257
kegg	R00320	MNXR8294
kegg	R00321	MNXR708
kegg	R00322	MNXR59137
kegg	R00324	MNXR7043
kegg	R00325	MNXR5769
kegg	R00326	MNXR73643
kegg	R00327	MNXR70519
kegg	R00328	MNXR55751
kegg	R00329	MNXR70684
kegg	R00330	MNXR69528
kegg	R00331	MNXR8314
kegg	R00332	MNXR69138
kegg	R00333	MNXR8306
kegg	R00334	MNXR35474
kegg	R00335	MNXR69558
kegg	R00336	MNXR69771
kegg	R00337	MNXR73644
kegg	R00338	MNXR6690
kegg	R00339	MNXR4981
kegg	R00340	MNXR8544
kegg	R00341	MNXR4383
kegg	R00342	MNXR3464
kegg	R00343	MNXR3468
kegg	R00344	MNXR4112
kegg	R00345	MNXR4381
kegg	R00346	MNXR6073
kegg	R00347	MNXR14577
kegg	R00348	MNXR5695
kegg	R00350	MNXR3939
kegg	R00351	MNXR1298
kegg	R00352	MNXR389
kegg	R00353	MNXR14578
kegg	R00354	MNXR7118
kegg	R00355	MNXR32641
kegg	R00357	MNXR863
kegg	R00359	MNXR1438
kegg	R00360	MNXR6929
kegg	R00361	MNXR73645
kegg	R00362	MNXR1171
kegg	R00363	MNXR70694
kegg	R00364	MNXR70855
kegg	R00365	MNXR7278
kegg	R00366	MNXR2774
kegg	R00367	MNXR2795
kegg	R00368	MNXR6359
kegg	R00369	MNXR574
kegg	R00371	MNXR69171
kegg	R00372	MNXR33777
kegg	R00373	MNXR8233
kegg	R00374	MNXR73646
kegg	R00375	MNXR14582
kegg	R00376	MNXR14583
kegg	R00377	MNXR14584
kegg	R00378	MNXR14585
kegg	R00379	MNXR73647
kegg	R00380	MNXR55243
kegg	R00381	MNXR73648
kegg	R00382	MNXR73649
kegg	R00383	MNXR72223
kegg	R00384	MNXR47438
kegg	R00385	MNXR47439
kegg	R00387	MNXR73650
kegg	R00388	MNXR47440
kegg	R00389	MNXR73651
kegg	R00390	MNXR73493
kegg	R00391	MNXR3169
kegg	R00392	MNXR59143
kegg	R00393	MNXR71363
kegg	R00394	MNXR73652
kegg	R00395	MNXR59145
kegg	R00396	MNXR621
kegg	R00397	MNXR5617
kegg	R00398	MNXR6358
kegg	R00399	MNXR9151
kegg	R00400	MNXR14595
kegg	R00401	MNXR626
kegg	R00402	MNXR7258
kegg	R00405	MNXR4958
kegg	R00406	MNXR14596
kegg	R00407	MNXR5791
kegg	R00408	MNXR69005
kegg	R00409	MNXR3442
kegg	R00410	MNXR3946
kegg	R00411	MNXR32394
kegg	R00412	MNXR73653
kegg	R00414	MNXR65542
kegg	R00416	MNXR70013
kegg	R00417	MNXR73654
kegg	R00418	MNXR5195
kegg	R00420	MNXR55976
kegg	R00421	MNXR56579
kegg	R00422	MNXR14599
kegg	R00423	MNXR73655
kegg	R00424	MNXR2834
kegg	R00425	MNXR2835
kegg	R00426	MNXR3897
kegg	R00428	MNXR73656
kegg	R00429	MNXR69192
kegg	R00430	MNXR73657
kegg	R00431	MNXR69652
kegg	R00432	MNXR69923
kegg	R00434	MNXR2843
kegg	R00435	MNXR73658
kegg	R00436	MNXR73659
kegg	R00437	MNXR73660
kegg	R00438	MNXR73661
kegg	R00439	MNXR73662
kegg	R00440	MNXR73663
kegg	R00441	MNXR73664
kegg	R00442	MNXR73665
kegg	R00443	MNXR14611
kegg	R00444	MNXR14612
kegg	R00445	MNXR70854
kegg	R00446	MNXR73666
kegg	R00447	MNXR3351
kegg	R00448	MNXR6565
kegg	R00449	MNXR3347
kegg	R00451	MNXR1430
kegg	R00452	MNXR7297
kegg	R00453	MNXR73667
kegg	R00454	MNXR13629
kegg	R00457	MNXR73668
kegg	R00458	MNXR14613
kegg	R00459	MNXR14614
kegg	R00460	MNXR3352
kegg	R00461	MNXR3345
kegg	R00462	MNXR3346
kegg	R00463	MNXR6732
kegg	R00465	MNXR2760
kegg	R00466	MNXR2738
kegg	R00468	MNXR5790
kegg	R00469	MNXR5248
kegg	R00470	MNXR1487
kegg	R00471	MNXR56317
kegg	R00472	MNXR3388
kegg	R00473	MNXR7109
kegg	R00474	MNXR7408
kegg	R00475	MNXR2764
kegg	R00476	MNXR73669
kegg	R00477	MNXR70920
kegg	R00478	MNXR7430
kegg	R00479	MNXR31733
kegg	R00480	MNXR861
kegg	R00481	MNXR55085
kegg	R00482	MNXR9753
kegg	R00483	MNXR844
kegg	R00484	MNXR6042
kegg	R00485	MNXR842
kegg	R00486	MNXR71389
kegg	R00487	MNXR862
kegg	R00488	MNXR3690
kegg	R00489	MNXR855
kegg	R00490	MNXR869
kegg	R00491	MNXR6487
kegg	R00493	MNXR73670
kegg	R00494	MNXR31648
kegg	R00497	MNXR2832
kegg	R00499	MNXR6280
kegg	R00501	MNXR59161
kegg	R00502	MNXR69103
kegg	R00503	MNXR56007
kegg	R00504	MNXR57108
kegg	R00505	MNXR55999
kegg	R00506	MNXR73671
kegg	R00507	MNXR5556
kegg	R00508	MNXR966
kegg	R00509	MNXR513
kegg	R00510	MNXR1222
kegg	R00511	MNXR3877
kegg	R00512	MNXR68619
kegg	R00513	MNXR1376
kegg	R00514	MNXR59079
kegg	R00515	MNXR3899
kegg	R00516	MNXR73672
kegg	R00517	MNXR68618
kegg	R00518	MNXR8297
kegg	R00519	MNXR2200
kegg	R00521	MNXR2197
kegg	R00522	MNXR3998
kegg	R00524	MNXR2273
kegg	R00525	MNXR31971
kegg	R00526	MNXR6633
kegg	R00527	MNXR4826
kegg	R00528	MNXR69925
kegg	R00529	MNXR4764
kegg	R00530	MNXR4859
kegg	R00531	MNXR5457
kegg	R00532	MNXR8513
kegg	R00533	MNXR70144
kegg	R00534	MNXR6415
kegg	R00535	MNXR72219
kegg	R00536	MNXR73673
kegg	R00537	MNXR73674
kegg	R00538	MNXR70176
kegg	R00539	MNXR70703
kegg	R00540	MNXR70676
kegg	R00542	MNXR70682
kegg	R00543	MNXR70781
kegg	R00544	MNXR73675
kegg	R00545	MNXR70634
kegg	R00546	MNXR70662
kegg	R00547	MNXR70525
kegg	R00548	MNXR68280
kegg	R00549	MNXR69844
kegg	R00550	MNXR71179
kegg	R00551	MNXR780
kegg	R00552	MNXR777
kegg	R00554	MNXR6096
kegg	R00555	MNXR48401
kegg	R00557	MNXR7577
kegg	R00558	MNXR69547
kegg	R00559	MNXR5599
kegg	R00562	MNXR6357
kegg	R00563	MNXR3851
kegg	R00565	MNXR2742
kegg	R00566	MNXR778
kegg	R00567	MNXR6493
kegg	R00568	MNXR1476
kegg	R00569	MNXR55788
kegg	R00570	MNXR69531
kegg	R00571	MNXR1317
kegg	R00572	MNXR73676
kegg	R00573	MNXR32700
kegg	R00574	MNXR71401
kegg	R00575	MNXR33037
kegg	R00576	MNXR8223
kegg	R00577	MNXR7818
kegg	R00578	MNXR33036
kegg	R00579	MNXR14626
kegg	R00581	MNXR8042
kegg	R00582	MNXR4486
kegg	R00584	MNXR8284
kegg	R00585	MNXR4896
kegg	R00586	MNXR4808
kegg	R00588	MNXR5465
kegg	R00589	MNXR8753
kegg	R00590	MNXR4815
kegg	R00594	MNXR48403
kegg	R00595	MNXR14627
kegg	R00596	MNXR14628
kegg	R00597	MNXR48404
kegg	R00598	MNXR48405
kegg	R00599	MNXR73677
kegg	R00600	MNXR14632
kegg	R00601	MNXR59168
kegg	R00602	MNXR4427
kegg	R00603	MNXR8571
kegg	R00604	MNXR651
kegg	R00605	MNXR640
kegg	R00606	MNXR57492
kegg	R00608	MNXR10335
kegg	R00609	MNXR73678
kegg	R00610	MNXR4772
kegg	R00611	MNXR59169
kegg	R00612	MNXR7303
kegg	R00614	MNXR7229
kegg	R00615	MNXR69947
kegg	R00616	MNXR69981
kegg	R00617	MNXR69991
kegg	R00618	MNXR69966
kegg	R00619	MNXR69979
kegg	R00621	MNXR70375
kegg	R00623	MNXR5765
kegg	R00624	MNXR8926
kegg	R00625	MNXR14636
kegg	R00626	MNXR70545
kegg	R00627	MNXR56834
kegg	R00628	MNXR59172
kegg	R00629	MNXR57157
kegg	R00630	MNXR70625
kegg	R00631	MNXR70176
kegg	R00634	MNXR70801
kegg	R00635	MNXR70836
kegg	R00636	MNXR14641
kegg	R00637	MNXR14642
kegg	R00638	MNXR73675
kegg	R00639	MNXR73679
kegg	R00640	MNXR70840
kegg	R00643	MNXR70822
kegg	R00644	MNXR72020
kegg	R00645	MNXR73680
kegg	R00646	MNXR70237
kegg	R00647	MNXR70242
kegg	R00648	MNXR10201
kegg	R00649	MNXR7670
kegg	R00650	MNXR69219
kegg	R00651	MNXR585
kegg	R00652	MNXR8075
kegg	R00653	MNXR7341
kegg	R00654	MNXR3491
kegg	R00655	MNXR6491
kegg	R00656	MNXR7055
kegg	R00657	MNXR14646
kegg	R00658	MNXR1898
kegg	R00659	MNXR73681
kegg	R00660	MNXR55980
kegg	R00661	MNXR57192
kegg	R00662	MNXR3903
kegg	R00664	MNXR7759
kegg	R00665	MNXR6531
kegg	R00666	MNXR7300
kegg	R00667	MNXR32762
kegg	R00668	MNXR33707
kegg	R00669	MNXR437
kegg	R00670	MNXR3986
kegg	R00671	MNXR3985
kegg	R00672	MNXR6486
kegg	R00673	MNXR5136
kegg	R00674	MNXR5140
kegg	R00675	MNXR14648
kegg	R00676	MNXR7285
kegg	R00677	MNXR6120
kegg	R00678	MNXR5138
kegg	R00679	MNXR7538
kegg	R00681	MNXR7533
kegg	R00682	MNXR6623
kegg	R00683	MNXR14649
kegg	R00684	MNXR32513
kegg	R00685	MNXR3344
kegg	R00686	MNXR6485
kegg	R00687	MNXR8327
kegg	R00688	MNXR7121
kegg	R00689	MNXR10200
kegg	R00690	MNXR7534
kegg	R00691	MNXR8552
kegg	R00692	MNXR8072
kegg	R00693	MNXR7808
kegg	R00694	MNXR32168
kegg	R00695	MNXR8242
kegg	R00697	MNXR7145
kegg	R00698	MNXR59176
kegg	R00699	MNXR4257
kegg	R00700	MNXR70978
kegg	R00702	MNXR59177
kegg	R00703	MNXR3215
kegg	R00704	MNXR3212
kegg	R00705	MNXR3607
kegg	R00706	MNXR5704
kegg	R00707	MNXR32068
kegg	R00708	MNXR32829
kegg	R00709	MNXR31728
kegg	R00710	MNXR657
kegg	R00711	MNXR658
kegg	R00713	MNXR4909
kegg	R00714	MNXR4910
kegg	R00715	MNXR4761
kegg	R00716	MNXR4762
kegg	R00717	MNXR2759
kegg	R00719	MNXR69556
kegg	R00720	MNXR3904
kegg	R00722	MNXR69536
kegg	R00723	MNXR73682
kegg	R00724	MNXR73683
kegg	R00725	MNXR73684
kegg	R00726	MNXR71850
kegg	R00727	MNXR73685
kegg	R00728	MNXR7124
kegg	R00729	MNXR73445
kegg	R00730	MNXR7214
kegg	R00731	MNXR73258
kegg	R00732	MNXR7251
kegg	R00733	MNXR8606
kegg	R00734	MNXR32524
kegg	R00735	MNXR8591
kegg	R00736	MNXR5171
kegg	R00737	MNXR8874
kegg	R00739	MNXR7045
kegg	R00740	MNXR8994
kegg	R00742	MNXR358
kegg	R00743	MNXR5645
kegg	R00744	MNXR73686
kegg	R00746	MNXR649
kegg	R00747	MNXR6727
kegg	R00748	MNXR6475
kegg	R00749	MNXR1921
kegg	R00750	MNXR2997
kegg	R00751	MNXR5055
kegg	R00753	MNXR8540
kegg	R00754	MNXR648
kegg	R00755	MNXR73687
kegg	R00756	MNXR69661
kegg	R00758	MNXR69388
kegg	R00760	MNXR69235
kegg	R00761	MNXR70815
kegg	R00762	MNXR68950
kegg	R00763	MNXR2190
kegg	R00764	MNXR71275
kegg	R00765	MNXR69080
kegg	R00766	MNXR73688
kegg	R00767	MNXR73689
kegg	R00768	MNXR69127
kegg	R00769	MNXR73690
kegg	R00770	MNXR73691
kegg	R00771	MNXR69671
kegg	R00772	MNXR69401
kegg	R00774	MNXR5299
kegg	R00775	MNXR6643
kegg	R00776	MNXR5684
kegg	R00777	MNXR6640
kegg	R00778	MNXR7137
kegg	R00781	MNXR73692
kegg	R00782	MNXR32753
kegg	R00783	MNXR71323
kegg	R00784	MNXR14662
kegg	R00785	MNXR59187
kegg	R00787	MNXR69565
kegg	R00789	MNXR69566
kegg	R00790	MNXR70895
kegg	R00791	MNXR70991
kegg	R00792	MNXR14664
kegg	R00793	MNXR7362
kegg	R00794	MNXR10236
kegg	R00796	MNXR6576
kegg	R00798	MNXR73693
kegg	R00799	MNXR10254
kegg	R00800	MNXR14666
kegg	R00801	MNXR69924
kegg	R00802	MNXR11052
kegg	R00803	MNXR71199
kegg	R00804	MNXR73694
kegg	R00805	MNXR5914
kegg	R00806	MNXR73695
kegg	R00807	MNXR73696
kegg	R00808	MNXR73697
kegg	R00809	MNXR56881
kegg	R00810	MNXR7134
kegg	R00811	MNXR71271
kegg	R00812	MNXR7236
kegg	R00813	MNXR989
kegg	R00814	MNXR14671
kegg	R00815	MNXR7488
kegg	R00816	MNXR68471
kegg	R00817	MNXR1048
kegg	R00818	MNXR7212
kegg	R00821	MNXR7048
kegg	R00822	MNXR7067
kegg	R00823	MNXR6101
kegg	R00825	MNXR5836
kegg	R00827	MNXR7622
kegg	R00828	MNXR7497
kegg	R00829	MNXR209
kegg	R00830	MNXR628
kegg	R00832	MNXR879
kegg	R00833	MNXR3604
kegg	R00834	MNXR70793
kegg	R00835	MNXR69082
kegg	R00836	MNXR69996
kegg	R00837	MNXR69995
kegg	R00838	MNXR71380
kegg	R00839	MNXR70612
kegg	R00841	MNXR69078
kegg	R00842	MNXR2438
kegg	R00844	MNXR2439
kegg	R00845	MNXR14673
kegg	R00846	MNXR14674
kegg	R00847	MNXR69177
kegg	R00848	MNXR69073
kegg	R00849	MNXR30340
kegg	R00850	MNXR73698
kegg	R00851	MNXR6027
kegg	R00853	MNXR59194
kegg	R00854	MNXR59195
kegg	R00855	MNXR14679
kegg	R00856	MNXR69072
kegg	R00857	MNXR59196
kegg	R00858	MNXR69926
kegg	R00859	MNXR70927
kegg	R00860	MNXR73699
kegg	R00861	MNXR73700
kegg	R00863	MNXR1355
kegg	R00864	MNXR73701
kegg	R00865	MNXR70819
kegg	R00866	MNXR69299
kegg	R00867	MNXR37417
kegg	R00868	MNXR20535
kegg	R00870	MNXR20534
kegg	R00871	MNXR14685
kegg	R00872	MNXR73702
kegg	R00873	MNXR73703
kegg	R00874	MNXR70522
kegg	R00875	MNXR21907
kegg	R00876	MNXR73704
kegg	R00877	MNXR20537
kegg	R00878	MNXR73705
kegg	R00879	MNXR73706
kegg	R00880	MNXR6837
kegg	R00881	MNXR2586
kegg	R00883	MNXR69400
kegg	R00885	MNXR3412
kegg	R00887	MNXR59203
kegg	R00888	MNXR2783
kegg	R00889	MNXR6547
kegg	R00890	MNXR59204
kegg	R00891	MNXR35532
kegg	R00892	MNXR5822
kegg	R00893	MNXR1352
kegg	R00894	MNXR32879
kegg	R00895	MNXR30967
kegg	R00896	MNXR1357
kegg	R00897	MNXR30965
kegg	R00899	MNXR718
kegg	R00900	MNXR14695
kegg	R00901	MNXR70404
kegg	R00903	MNXR14696
kegg	R00904	MNXR938
kegg	R00905	MNXR5290
kegg	R00906	MNXR8404
kegg	R00907	MNXR738
kegg	R00908	MNXR32735
kegg	R00909	MNXR6532
kegg	R00910	MNXR73707
kegg	R00911	MNXR73708
kegg	R00912	MNXR73709
kegg	R00913	MNXR7068
kegg	R00914	MNXR14700
kegg	R00915	MNXR14701
kegg	R00916	MNXR14702
kegg	R00917	MNXR59208
kegg	R00918	MNXR7840
kegg	R00919	MNXR8996
kegg	R00920	MNXR359
kegg	R00921	MNXR4501
kegg	R00922	MNXR69474
kegg	R00923	MNXR3600
kegg	R00924	MNXR69770
kegg	R00925	MNXR360
kegg	R00926	MNXR5630
kegg	R00927	MNXR342
kegg	R00928	MNXR8460
kegg	R00930	MNXR5702
kegg	R00931	MNXR10437
kegg	R00932	MNXR7861
kegg	R00934	MNXR14704
kegg	R00935	MNXR3609
kegg	R00936	MNXR14705
kegg	R00937	MNXR14706
kegg	R00939	MNXR1561
kegg	R00940	MNXR14707
kegg	R00941	MNXR2318
kegg	R00942	MNXR69963
kegg	R00943	MNXR2319
kegg	R00944	MNXR2317
kegg	R00945	MNXR2619
kegg	R00946	MNXR69434
kegg	R00947	MNXR35543
kegg	R00948	MNXR33815
kegg	R00949	MNXR32908
kegg	R00951	MNXR34301
kegg	R00952	MNXR32712
kegg	R00953	MNXR33631
kegg	R00954	MNXR73710
kegg	R00955	MNXR70038
kegg	R00956	MNXR71287
kegg	R00957	MNXR35544
kegg	R00959	MNXR34277
kegg	R00960	MNXR35545
kegg	R00961	MNXR69525
kegg	R00962	MNXR73711
kegg	R00963	MNXR3875
kegg	R00964	MNXR5306
kegg	R00965	MNXR3967
kegg	R00966	MNXR70061
kegg	R00967	MNXR73712
kegg	R00968	MNXR70067
kegg	R00969	MNXR73713
kegg	R00970	MNXR70068
kegg	R00973	MNXR7075
kegg	R00974	MNXR1306
kegg	R00975	MNXR7264
kegg	R00976	MNXR73714
kegg	R00977	MNXR5810
kegg	R00978	MNXR1810
kegg	R00979	MNXR8328
kegg	R00980	MNXR7495
kegg	R00982	MNXR8589
kegg	R00983	MNXR7551
kegg	R00984	MNXR7666
kegg	R00985	MNXR729
kegg	R00986	MNXR32743
kegg	R00987	MNXR3184
kegg	R00988	MNXR9861
kegg	R00989	MNXR8203
kegg	R00990	MNXR14716
kegg	R00991	MNXR59213
kegg	R00993	MNXR14718
kegg	R00994	MNXR14719
kegg	R00995	MNXR6200
kegg	R00996	MNXR5058
kegg	R00997	MNXR8529
kegg	R00998	MNXR7865
kegg	R00999	MNXR69903
kegg	R01000	MNXR96
kegg	R01001	MNXR1358
kegg	R01003	MNXR37096
kegg	R01004	MNXR20324
kegg	R01005	MNXR73715
kegg	R01006	MNXR73716
kegg	R01007	MNXR73717
kegg	R01008	MNXR61540
kegg	R01009	MNXR73718
kegg	R01010	MNXR662
kegg	R01011	MNXR1537
kegg	R01012	MNXR1539
kegg	R01013	MNXR7799
kegg	R01014	MNXR7159
kegg	R01015	MNXR5115
kegg	R01016	MNXR3520
kegg	R01018	MNXR73719
kegg	R01019	MNXR73720
kegg	R01021	MNXR1153
kegg	R01022	MNXR7193
kegg	R01023	MNXR1140
kegg	R01025	MNXR73721
kegg	R01026	MNXR386
kegg	R01027	MNXR8344
kegg	R01028	MNXR1156
kegg	R01029	MNXR70544
kegg	R01030	MNXR2802
kegg	R01031	MNXR7155
kegg	R01032	MNXR73722
kegg	R01033	MNXR7518
kegg	R01034	MNXR69172
kegg	R01036	MNXR68334
kegg	R01039	MNXR70735
kegg	R01041	MNXR68335
kegg	R01043	MNXR69064
kegg	R01044	MNXR71335
kegg	R01045	MNXR73723
kegg	R01047	MNXR70808
kegg	R01048	MNXR73724
kegg	R01049	MNXR71283
kegg	R01050	MNXR65462
kegg	R01051	MNXR71263
kegg	R01052	MNXR71288
kegg	R01053	MNXR70569
kegg	R01054	MNXR70679
kegg	R01055	MNXR5384
kegg	R01056	MNXR4654
kegg	R01057	MNXR4395
kegg	R01058	MNXR6972
kegg	R01059	MNXR5135
kegg	R01061	MNXR2549
kegg	R01063	MNXR2550
kegg	R01064	MNXR33277
kegg	R01066	MNXR26311
kegg	R01067	MNXR5083
kegg	R01068	MNXR70811
kegg	R01069	MNXR5031
kegg	R01070	MNXR2184
kegg	R01071	MNXR68424
kegg	R01072	MNXR69167
kegg	R01073	MNXR68365
kegg	R01074	MNXR934
kegg	R01075	MNXR9721
kegg	R01076	MNXR6529
kegg	R01077	MNXR68443
kegg	R01078	MNXR59220
kegg	R01079	MNXR70726
kegg	R01080	MNXR70066
kegg	R01081	MNXR70665
kegg	R01082	MNXR2338
kegg	R01083	MNXR514
kegg	R01085	MNXR14732
kegg	R01086	MNXR782
kegg	R01087	MNXR3385
kegg	R01088	MNXR5732
kegg	R01089	MNXR7816
kegg	R01090	MNXR31792
kegg	R01091	MNXR7049
kegg	R01092	MNXR32659
kegg	R01093	MNXR35560
