bigg	2AMACHYD	MNXR83
bigg	2AMACSULT	MNXR84
bigg	2AMADPTm	MNXR85
bigg	2DDA7Ptm	MNXR86
bigg	2DGLCNRx	MNXR26662
bigg	2DGLCNRy	MNXR6884
bigg	2DGULRx	MNXR68147
bigg	2DGULRy	MNXR68148
bigg	2DHGLCK	MNXR8260
bigg	2DHGLCNkt-tpp	MNXR68149
bigg	2DHGLCNtex	MNXR68150
bigg	2DHPtm	MNXR94
bigg	2DR1PP	MNXR68151
bigg	2HBO	MNXR96
bigg	2HBt2	MNXR97
bigg	2HCO3_NAt	MNXR68152
bigg	2MAHMP	MNXR68153
bigg	2MCITt	MNXR68154
bigg	2MCITtm	MNXR68154
bigg	2OHPH_5tn	MNXR101
bigg	2OMPH_5tm	MNXR102
bigg	2OMPH_5tn	MNXR102
bigg	2OXOADOXm	MNXR103
bigg	2OXOADPTm	MNXR104
bigg	2OXOADPtim	MNXR105
bigg	2PGK	MNXR106
bigg	2PLS	MNXR68155
bigg	3,4DHBZ1t(pp)	MNXR108
bigg	3,4DHBZt2	MNXR109
bigg	34DHCINMtex	MNXR110
bigg	34DHCINMtpp	MNXR110
bigg	34DHOXPEGOX	MNXR111
bigg	34DHOXPEGt	MNXR112
bigg	34DHPHAMT	MNXR54909
bigg	34DHPHEt	MNXR114
bigg	34DHPLACOX	MNXR115
bigg	34DHPLACOX(NADP)	MNXR116
bigg	34DHXMANDACOX	MNXR68156
bigg	34DHXMANDACOX(NADP)	MNXR118
bigg	34HPLFM	MNXR68157
bigg	34HPPOR	MNXR120
bigg	34HPPt2m	MNXR121
bigg	34HPPt2p	MNXR121
bigg	34dhpactex	MNXR122
bigg	35CGMPtn	MNXR123
bigg	3AIBTm	MNXR33697
bigg	3AIBt	MNXR125
bigg	3AIBtm	MNXR125
bigg	3AMPtex	MNXR126
bigg	3C3HMPtm	MNXR127
bigg	3C4MOPtm	MNXR128
bigg	3CMPtex	MNXR129
bigg	3DPHBH1	MNXR68158
bigg	3DPHBH2	MNXR68159
bigg	3DSPHR	MNXR132
bigg	3GMPtex	MNXR133
bigg	3HAACOAT100	MNXR68160
bigg	3HAACOAT120	MNXR68161
bigg	3HAACOAT121	MNXR68162
bigg	3HAACOAT140	MNXR68163
bigg	3HAACOAT141	MNXR68164
bigg	3HAACOAT60	MNXR68165
bigg	3HAACOAT80	MNXR68166
bigg	3HAD100	MNXR68167
bigg	3HAD120	MNXR68168
bigg	3HAD121	MNXR68169
bigg	3HAD140	MNXR68170
bigg	3HAD141	MNXR68171
bigg	3HAD160	MNXR68172
bigg	3HAD161	MNXR68173
bigg	3HAD180	MNXR68174
bigg	3HAD181	MNXR68175
bigg	3HAD40	MNXR68176
bigg	3HAD60	MNXR68177
bigg	3HAD80	MNXR68178
bigg	3HAO	MNXR68179
bigg	3HBCDm	MNXR154
bigg	3HBCOAHL	MNXR32754
bigg	3HBCOAHLm	MNXR32754
bigg	3HCINNMH	MNXR156
bigg	3HCO3_NAt	MNXR157
bigg	3HKYNAKGAT	MNXR30479
bigg	3HLYTCL	MNXR159
bigg	3HPCOAHYD	MNXR160
bigg	3HPPD	MNXR161
bigg	3HPPPNH	MNXR162
bigg	3HXKYNDCL	MNXR68180
bigg	3HXKYNOXDA	MNXR68181
bigg	3KGK	MNXR165
bigg	3M2OBLOXRD	MNXR68182
bigg	3M2OPLOXRD	MNXR167
bigg	3M4HDXPAC	MNXR54911
bigg	3MBZALDH	MNXR169
bigg	3MBZDH	MNXR170
bigg	3MCAT23DOX	MNXR54912
bigg	3MLDAt	MNXR30485
bigg	3MOBt2im	MNXR173
bigg	3MOBtm	MNXR174
bigg	3MOPt2im	MNXR175
bigg	3MOPtm	MNXR176
bigg	3MOX4HOXPGALDOX	MNXR177
bigg	3MOX4HOXPGALDOX(NADP)	MNXR178
bigg	3MOXTYROX	MNXR179
bigg	3NTD2pp	MNXR180
bigg	3NTD4pp	MNXR181
bigg	3NTD7l	MNXR182
bigg	3NTD7pp	MNXR182
bigg	3NTD9pp	MNXR183
bigg	3OADPCOAT	MNXR184
bigg	3OAR100	MNXR68183
bigg	3OAR120	MNXR68184
bigg	3OAR121	MNXR187
bigg	3OAR140	MNXR68185
bigg	3OAR141	MNXR189
bigg	3OAR160	MNXR68186
bigg	3OAR161	MNXR191
bigg	3OAR180	MNXR68187
bigg	3OAR181	MNXR68188
bigg	3OAR40	MNXR68189
bigg	3OAR60	MNXR68190
bigg	3OAR80	MNXR68191
bigg	3OAS100	MNXR68192
bigg	3OAS120	MNXR68193
bigg	3OAS121	MNXR47319
bigg	3OAS140	MNXR68194
bigg	3OAS141	MNXR47320
bigg	3OAS160	MNXR68195
bigg	3OAS161	MNXR47321
bigg	3OAS180	MNXR68196
bigg	3OAS181	MNXR68197
bigg	3OAS60	MNXR68198
bigg	3OAS80	MNXR68199
bigg	3OPHB_5tm	MNXR54914
bigg	3OXCOAT	MNXR209
bigg	3OXOADPt(ex)	MNXR210
bigg	3OXOADPt(pp)	MNXR211
bigg	3PEPTabcpp	MNXR68200
bigg	3PEPTtex	MNXR68201
bigg	3SALAASPm	MNXR214
bigg	3SALACBOXL	MNXR215
bigg	3SALAOX	MNXR68202
bigg	3SALATAi	MNXR54915
bigg	3SALATAim	MNXR54915
bigg	3SPYRSP	MNXR68203
bigg	3SPYRSPm	MNXR68203
bigg	3UMPtex	MNXR219
bigg	41R1H2MAE12BOOX	MNXR54917
bigg	41R2A1H12BOOX	MNXR68204
bigg	42A12BOOX	MNXR222
bigg	42A12BOOXpp	MNXR222
bigg	4ABUTNtm	MNXR223
bigg	4ABUTtm	MNXR224
bigg	4ABZt2r	MNXR225
bigg	4ABZtm	MNXR226
bigg	4CMCOAS	MNXR227
bigg	4CMLCL-kt	MNXR68205
bigg	4H2OGLTtm	MNXR229
bigg	4H2OGLTtp	MNXR229
bigg	4HBHYOX	MNXR230
bigg	4HBZCOAFm	MNXR68206
bigg	4HBZFm	MNXR68207
bigg	4HBZtex	MNXR233
bigg	4HBZtm	MNXR233
bigg	4HDEBRISOQUINEte	MNXR68208
bigg	4HGLSD	MNXR68209
bigg	4HGLSDm	MNXR68209
bigg	4HOXPACDOX(NADP)	MNXR68210
bigg	4HOXPACDtex	MNXR237
bigg	4HPRO-LTtm	MNXR238
bigg	4HTHRS	MNXR239
bigg	4KFBPP	MNXR240
bigg	4M2OPLOXRD	MNXR68211
bigg	4MBZALDH	MNXR242
bigg	4MBZDH	MNXR243
bigg	4MCAT23DOX	MNXR54920
bigg	4MOPt2im	MNXR245
bigg	4MTOLBUTAMIDEte	MNXR68212
bigg	4NPHSFte	MNXR68213
bigg	4NPHSULT	MNXR58519
bigg	4NPHte	MNXR249
bigg	4OD	MNXR68214
bigg	4OD2	MNXR68215
bigg	4OT	MNXR59574
bigg	4OT2	MNXR68216
bigg	4PCP	MNXR68217
bigg	4PCPpp	MNXR68217
bigg	4PEPTabcpp	MNXR68218
bigg	4PEPTtex	MNXR68219
bigg	4PYRDX	MNXR257
bigg	5ADTSTSTERONEGLCte	MNXR258
bigg	5ADTSTSTERONEGLCtr	MNXR259
bigg	5ADTSTSTERONESULT	MNXR260
bigg	5ADTSTSTERONESte	MNXR261
bigg	5ADTSTSTERONEte	MNXR262
bigg	5ADTSTSTERONEtr	MNXR262
bigg	5AOPt2	MNXR263
bigg	5AOPtm	MNXR264
bigg	5DGLCNR	MNXR7181
bigg	5DGLCNt2rpp	MNXR54924
bigg	5DGLCNtex	MNXR54925
bigg	5DHFtl	MNXR268
bigg	5DOAN	MNXR68220
bigg	5FTHFt2	MNXR68221
bigg	5HBZIDS	MNXR68222
bigg	5HLTDL	MNXR272
bigg	5HOMEPRAZOLEte	MNXR68223
bigg	5HOXINDACTO2OX	MNXR274
bigg	5HOXINDACTOX	MNXR275
bigg	5HOXINDACTOXm	MNXR275
bigg	5HOXINOXDA	MNXR68224
bigg	5HTRPDOX	MNXR277
bigg	5HTRPVESSEC	MNXR278
bigg	5HXKYNDCL	MNXR279
bigg	5HXKYNOXDA	MNXR50748
bigg	5MTHFt	MNXR281
bigg	5MTHFt2	MNXR282
bigg	5MTHFtm	MNXR281
bigg	5THFtl	MNXR283
bigg	5THFtm	MNXR283
bigg	6DHFtl	MNXR284
bigg	6DHFtm	MNXR284
bigg	6HNACMO	MNXR285
bigg	6HTSTSTERONEte	MNXR286
bigg	6HTSTSTERONEtr	MNXR286
bigg	6PGALSZ	MNXR54927
bigg	6PGLter	MNXR288
bigg	6PHBG	MNXR68225
bigg	6THFtl	MNXR290
bigg	6THFtm	MNXR290
bigg	7DHCHSTEROLtr	MNXR291
bigg	7DHFtl	MNXR292
bigg	7DHFtm	MNXR292
bigg	7MHS	MNXR293
bigg	7MHTS	MNXR294
bigg	7THFtl	MNXR295
bigg	7THFtm	MNXR295
bigg	8AONNt2	MNXR296
bigg	A4GALTc	MNXR54929
bigg	A4GALTg	MNXR54929
bigg	A4GNT1g	MNXR54930
bigg	A4GNT2g	MNXR54931
bigg	A5PISO	MNXR300
bigg	AABTN	MNXR301
bigg	AACOAT	MNXR302
bigg	AACPS1	MNXR68226
bigg	AACPS10	MNXR68227
bigg	AACPS11	MNXR68228
bigg	AACPS2	MNXR68229
bigg	AACPS3	MNXR68230
bigg	AACPS4	MNXR50754
bigg	AACPS5	MNXR68231
bigg	AACPS6	MNXR62886
bigg	AACPS7	MNXR54932
bigg	AACPS8	MNXR68232
bigg	AACPS9	MNXR68233
bigg	AACTOOR	MNXR314
bigg	AACTtm	MNXR315
bigg	AADDGT	MNXR61951
bigg	AADSACYCL	MNXR68234
bigg	AAMYL	MNXR68235
bigg	AAMYLpp	MNXR68235
bigg	AAPSAS	MNXR68234
bigg	AASAD1	MNXR68236
bigg	AASAD2	MNXR68237
bigg	AASAD3	MNXR68238
bigg	AASAD3m	MNXR68238
bigg	AATA	MNXR30562
bigg	AATAi	MNXR30562
bigg	AAtr	MNXR323
bigg	AB6PGH	MNXR68239
bigg	ABO1g	MNXR68240
bigg	ABO2g	MNXR54936
bigg	ABO3g	MNXR68241
bigg	ABO4g	MNXR68242
bigg	ABO5g	MNXR68243
bigg	ABO6g	MNXR68244
bigg	ABO7g	MNXR68245
bigg	ABO8g	MNXR54942
bigg	ABO9g	MNXR54943
bigg	ABTA	MNXR30569
bigg	ABTAr	MNXR30569
bigg	ABTArm	MNXR30569
bigg	ABTD	MNXR6077
bigg	ABTt	MNXR336
bigg	ABTti	MNXR336
bigg	ABUTD	MNXR337
bigg	ABUTDm	MNXR337
bigg	ABUTt2	MNXR338
bigg	ABUTt2pp	MNXR338
bigg	ABUTt2r	MNXR338
bigg	ABUTt2rL	MNXR338
bigg	ABUTt4(2)r	MNXR339
bigg	ABUTtex	MNXR224
bigg	ACACCT	MNXR340
bigg	ACACT1	MNXR341
bigg	ACACT10m	MNXR342
bigg	ACACT1m	MNXR341
bigg	ACACT1r	MNXR341
bigg	ACACT1rm	MNXR341
bigg	ACACT1x	MNXR341
bigg	ACACT2r	MNXR343
bigg	ACACT3r	MNXR344
bigg	ACACT4p	MNXR345
bigg	ACACT4r	MNXR345
bigg	ACACT5p	MNXR346
bigg	ACACT5r	MNXR346
bigg	ACACT6p	MNXR347
bigg	ACACT6r	MNXR347
bigg	ACACT7p	MNXR348
bigg	ACACT7r	MNXR348
bigg	ACACT8p	MNXR54944
bigg	ACACT9p	MNXR68246
bigg	ACACt2	MNXR351
bigg	ACACt2m	MNXR351
bigg	ACACt2pp	MNXR351
bigg	ACACtex	MNXR352
bigg	ACACtx	MNXR352
bigg	ACALD	MNXR353
bigg	ACALDi	MNXR353
bigg	ACALDt	MNXR354
bigg	ACALDtex	MNXR354
bigg	ACALDtm	MNXR354
bigg	ACALDtpp	MNXR354
bigg	ACALDtx	MNXR354
bigg	ACANTHAT	MNXR355
bigg	ACBIPGT	MNXR356
bigg	ACCC	MNXR68247
bigg	ACCOAC	MNXR358
bigg	ACCOACm	MNXR358
bigg	ACCOACr	MNXR358
bigg	ACCOAL	MNXR359
bigg	ACCOAL2r	MNXR359
bigg	ACCOALm	MNXR360
bigg	ACCOAgt	MNXR361
bigg	ACCOAtn	MNXR361
bigg	ACCOAtr	MNXR361
bigg	ACChex	MNXR68248
bigg	ACETONEt2	MNXR363
bigg	ACETONEt2m	MNXR363
bigg	ACGAGBSIDEtg	MNXR364
bigg	ACGAGBSIDEtl	MNXR364
bigg	ACGAL1PPpp	MNXR68249
bigg	ACGAL1Ptex	MNXR68250
bigg	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte	MNXR54946
bigg	ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg	MNXR54946
bigg	ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	MNXR368
bigg	ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	MNXR368
bigg	ACGALK	MNXR68251
bigg	ACGALK2	MNXR68252
bigg	ACGALtex	MNXR371
bigg	ACGALtlg	MNXR371
bigg	ACGALtly	MNXR371
bigg	ACGAM1PPpp	MNXR68253
bigg	ACGAM1Ptex	MNXR68254
bigg	ACGAM2E	MNXR68255
bigg	ACGAM6PS	MNXR375
bigg	ACGAM6PSi	MNXR375
bigg	ACGAMK	MNXR376
bigg	ACGAMPM	MNXR377
bigg	ACGAMT	MNXR68256
bigg	ACGAMtly	MNXR379
bigg	ACGApts	MNXR380
bigg	ACGAptspp	MNXR380
bigg	ACGAtex	MNXR379
bigg	ACGBGBSIDEtg	MNXR381
bigg	ACGBGBSIDEtl	MNXR381
bigg	ACGK	MNXR382
bigg	ACGKm	MNXR382
bigg	ACGPID	MNXR68257
bigg	ACGS	MNXR30582
bigg	ACGSm	MNXR30582
bigg	ACHBS	MNXR385
bigg	ACHBSm	MNXR385
bigg	ACHEe	MNXR386
bigg	ACHVESSEC	MNXR387
bigg	ACHtn	MNXR388
bigg	ACITL	MNXR389
bigg	ACKr	MNXR390
bigg	ACLDC	MNXR68258
bigg	ACLS	MNXR68259
bigg	ACLSm	MNXR68259
bigg	ACM6PH	MNXR68260
bigg	ACMAMUT	MNXR68261
bigg	ACMANApts	MNXR68262
bigg	ACMANAptspp	MNXR68262
bigg	ACMANAtex	MNXR68263
bigg	ACMUMptspp	MNXR68264
bigg	ACMUMtex	MNXR398
bigg	ACN13ACNGALGBSIDEte	MNXR399
bigg	ACN13ACNGALGBSIDEtg	MNXR399
bigg	ACN23ACNGALGBSIDEte	MNXR400
bigg	ACN23ACNGALGBSIDEtg	MNXR400
bigg	ACNACNGAL14ACGLCGALGLUSIDEte	MNXR401
bigg	ACNACNGAL14ACGLCGALGLUSIDEtg	MNXR401
bigg	ACNACNGALGBSIDEte	MNXR402
bigg	ACNACNGALGBSIDEtg	MNXR402
bigg	ACNAM9PL	MNXR54955
bigg	ACNAM9PL2	MNXR404
bigg	ACNAMPH	MNXR54956
bigg	ACNAMlt	MNXR406
bigg	ACNAMt2	MNXR406
bigg	ACNAMt2pp	MNXR406
bigg	ACNAMtex	MNXR407
bigg	ACNAMtn	MNXR407
bigg	ACNGALACGLCGAL14ACGLCGALGLUSIDEte	MNXR54957
bigg	ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	MNXR54957
bigg	ACNML	MNXR26498
bigg	ACNMLr	MNXR26498
bigg	ACOAD1	MNXR410
bigg	ACOAD10m	MNXR68265
bigg	ACOAD1f	MNXR68266
bigg	ACOAD1fm	MNXR68266
bigg	ACOAD2	MNXR413
bigg	ACOAD2f	MNXR68267
bigg	ACOAD3	MNXR415
bigg	ACOAD3f	MNXR68268
bigg	ACOAD4	MNXR417
bigg	ACOAD4f	MNXR68269
bigg	ACOAD5	MNXR419
bigg	ACOAD5f	MNXR68270
bigg	ACOAD6	MNXR421
bigg	ACOAD6f	MNXR68271
bigg	ACOAD7	MNXR423
bigg	ACOAD7f	MNXR68272
bigg	ACOAD8f	MNXR68273
bigg	ACOAD8m	MNXR68274
bigg	ACOAD9m	MNXR68275
bigg	ACOADH1	MNXR68265
bigg	ACOADH2	MNXR428
bigg	ACOAH	MNXR429
bigg	ACOAHi	MNXR429
bigg	ACOAO4p	MNXR430
bigg	ACOAO5p	MNXR431
bigg	ACOAO6p	MNXR432
bigg	ACOAO7p	MNXR433
bigg	ACOAO8p	MNXR54970
bigg	ACOAO9p	MNXR68276
bigg	ACOATA	MNXR35617
bigg	ACOATAm	MNXR35617
bigg	ACODA	MNXR30607
bigg	ACOLIPAtex	MNXR68277
bigg	ACONCtex	MNXR439
bigg	ACONIs	MNXR440
bigg	ACONMT	MNXR441
bigg	ACONT	MNXR30608
bigg	ACONTa	MNXR443
bigg	ACONTb	MNXR30609
bigg	ACONTm	MNXR30608
bigg	ACOTA	MNXR30610
bigg	ACOTAim	MNXR30610
bigg	ACOX22x	MNXR68278
bigg	ACOX2x	MNXR68279
bigg	ACP1(FMN)	MNXR68280
bigg	ACP1e	MNXR68280
bigg	ACPS	MNXR449
bigg	ACPS1	MNXR35618
bigg	ACPSm	MNXR449
bigg	ACPpds	MNXR35616
bigg	ACRNtm	MNXR452
bigg	ACRNtp	MNXR452
bigg	ACS	MNXR453
bigg	ACS2	MNXR360
bigg	ACSERtex	MNXR454
bigg	ACSERtpp	MNXR454
bigg	ACSOMT	MNXR68281
bigg	ACSRTNMT	MNXR456
bigg	ACSm	MNXR453
bigg	ACSp	MNXR453
bigg	ACSr	MNXR453
bigg	ACTLMO	MNXR457
bigg	ACTNMO	MNXR458
bigg	ACTNt2r	MNXR459
bigg	ACYP	MNXR460
bigg	ACYP_2	MNXR461
bigg	ACYSBMNt	MNXR462
bigg	ACt2m	MNXR463
bigg	ACt2pp	MNXR463
bigg	ACt2r	MNXR463
bigg	ACt2rpp	MNXR463
bigg	ACt4pp	MNXR464
bigg	ACtex	MNXR465
bigg	ACtg	MNXR465
bigg	ACtm	MNXR465
bigg	ACtp	MNXR465
bigg	ADA	MNXR466
bigg	ADAe	MNXR466
bigg	ADCL	MNXR467
bigg	ADCPS1	MNXR61842
bigg	ADCPS2	MNXR469
bigg	ADCS	MNXR30623
bigg	ADCYRS	MNXR68282
bigg	ADCim	MNXR472
bigg	ADD	MNXR473
bigg	ADEt	MNXR474
bigg	ADEt2	MNXR475
bigg	ADEt2r	MNXR475
bigg	ADEt2rpp	MNXR475
bigg	ADEtex	MNXR474
bigg	ADEtl	MNXR474
bigg	ADEtm	MNXR474
bigg	ADHAPR_SC	MNXR67358
bigg	ADHAPtx	MNXR54975
bigg	ADHEr	MNXR478
bigg	ADK1	MNXR479
bigg	ADK1m	MNXR479
bigg	ADK2	MNXR480
bigg	ADK3	MNXR68283
bigg	ADK3m	MNXR68283
bigg	ADK4	MNXR68284
bigg	ADK4m	MNXR68284
bigg	ADKd	MNXR54978
bigg	ADMDC	MNXR484
bigg	ADMDCr	MNXR484
bigg	ADNCYC	MNXR485
bigg	ADNK1	MNXR486
bigg	ADNK1m	MNXR486
bigg	ADNK3	MNXR68285
bigg	ADNK4	MNXR68286
bigg	ADNUC	MNXR68287
bigg	ADNt	MNXR490
bigg	ADNt2	MNXR491
bigg	ADNt2pp	MNXR491
bigg	ADNt2r	MNXR491
bigg	ADNt2rpp	MNXR491
bigg	ADNt4	MNXR492
bigg	ADNt5	MNXR493
bigg	ADNtex	MNXR490
bigg	ADNtl	MNXR490
bigg	ADNtm	MNXR490
bigg	ADOCBIAH	MNXR30633
bigg	ADOCBIK	MNXR495
bigg	ADOCBLS	MNXR496
bigg	ADOCBLS2	MNXR497
bigg	ADOCBLabcpp	MNXR498
bigg	ADOCBLtonex	MNXR499
bigg	ADPGLC	MNXR34301
bigg	ADPMAN	MNXR54982
bigg	ADPRDP	MNXR68288
bigg	ADPRDPm	MNXR68288
bigg	ADPRIBt	MNXR68289
bigg	ADPT	MNXR68290
bigg	ADPT2	MNXR68291
bigg	ADPtx	MNXR506
bigg	ADRNCOAtx	MNXR30639
bigg	ADRNCPT1	MNXR68292
bigg	ADRNCPT2	MNXR68292
bigg	ADRNCRNt	MNXR509
bigg	ADRNLPVESSEC	MNXR54987
bigg	ADRNt	MNXR68293
bigg	ADSELK	MNXR68294
bigg	ADSK	MNXR513
bigg	ADSL1	MNXR514
bigg	ADSL1r	MNXR514
bigg	ADSL2	MNXR515
bigg	ADSL2r	MNXR515
bigg	ADSS	MNXR68295
bigg	ADtr	MNXR517
bigg	AFE	MNXR68296
bigg	AFLATOXINte	MNXR54991
bigg	AFTA	MNXR68297
bigg	AG13T10g	MNXR54992
bigg	AG13T11g	MNXR54993
bigg	AG13T12g	MNXR54994
bigg	AG13T13g	MNXR54995
bigg	AG13T14g	MNXR54996
bigg	AG13T15g	MNXR54997
bigg	AG13T16g	MNXR68298
bigg	AG13T17g	MNXR55002
bigg	AG13T18g	MNXR55003
bigg	AG13T1g	MNXR55001
bigg	AG13T2g	MNXR55002
bigg	AG13T3g	MNXR55003
bigg	AG13T4g	MNXR55004
bigg	AG13T5g	MNXR55005
bigg	AG13T6g	MNXR55006
bigg	AG13T7g	MNXR55007
bigg	AG13T8g	MNXR55008
bigg	AG13T9g	MNXR55009
bigg	AGAIAGT	MNXR55010
bigg	AGAID	MNXR540
bigg	AGAT_SC	MNXR68299
bigg	AGDC	MNXR542
bigg	AGDC_r	MNXR542
bigg	AGLPC	MNXR68300
bigg	AGLPED	MNXR544
bigg	AGLPET	MNXR68301
bigg	AGLPH	MNXR68302
bigg	AGLPR	MNXR547
bigg	AGLPT	MNXR30649
bigg	AGM3PA	MNXR68303
bigg	AGM3PApp	MNXR68303
bigg	AGM3PH	MNXR68304
bigg	AGM3Pt2pp	MNXR68305
bigg	AGM4PA	MNXR68306
bigg	AGM4PApp	MNXR68306
bigg	AGM4PCP	MNXR68307
bigg	AGM4PCPpp	MNXR68307
bigg	AGM4PH	MNXR68308
bigg	AGM4Pt2pp	MNXR68309
bigg	AGMH	MNXR68310
bigg	AGMHE	MNXR26397
bigg	AGMT	MNXR558
bigg	AGMTm	MNXR558
bigg	AGMt2pp	MNXR559
bigg	AGMtex	MNXR560
bigg	AGPAT1	MNXR561
bigg	AGPAT120	MNXR68311
bigg	AGPAT140	MNXR68312
bigg	AGPAT141	MNXR68313
bigg	AGPAT160	MNXR68314
bigg	AGPAT160190	MNXR68315
bigg	AGPAT161	MNXR68316
bigg	AGPAT180	MNXR68317
bigg	AGPAT181	MNXR68318
bigg	AGPAT190	MNXR68319
bigg	AGPR	MNXR571
bigg	AGPRim	MNXR571
bigg	AGPSx	MNXR55013
bigg	AGPex	MNXR573
bigg	AGT	MNXR574
bigg	AGTim	MNXR574
bigg	AGTix	MNXR574
bigg	AGt3	MNXR575
bigg	AHANDROSTANGLCte	MNXR55014
bigg	AHANDROSTANGLCtr	MNXR55015
bigg	AHC	MNXR68320
bigg	AHCYSNS	MNXR579
bigg	AHCYStm	MNXR580
bigg	AHCYStn	MNXR580
bigg	AHCYStr	MNXR580
bigg	AHCi	MNXR68320
bigg	AHEXASE2ly	MNXR68321
bigg	AHEXASEly	MNXR68322
bigg	AHGDx	MNXR68323
bigg	AHMMPS	MNXR68324
bigg	AHSERL	MNXR585
bigg	AHSERL2	MNXR68325
bigg	AHXDH	MNXR587
bigg	AICART	MNXR588
bigg	AICART2	MNXR589
bigg	AIRC2	MNXR590
bigg	AIRC2r	MNXR590
bigg	AIRC3	MNXR591
bigg	AIRCr	MNXR592
bigg	AKACAL	MNXR593
bigg	AKGCAL	MNXR30671
bigg	AKGDH	MNXR595
bigg	AKGDa	MNXR68326
bigg	AKGDam	MNXR68326
bigg	AKGDb	MNXR68327
bigg	AKGDbm	MNXR68327
bigg	AKGDbr	MNXR68327
bigg	AKGDm	MNXR595
bigg	AKGMAL	MNXR598
bigg	AKGMALtm	MNXR598
