GLUABUTt7	MNXR31598
NOX	MNXR17185
DAGAH1601819Z	MNXR82110
5FTHFtm	MNXR81417
PLPSA21801819Z	MNXR83932
EX_CLPND_e	MNXR68534
MDDCP2pp	MNXR69419
EX_h2_e	MNXR69200
25HVITD3tin_m	MNXR44
23DAPPAt2pp	MNXR68124
EX_oagd3_hs_e	MNXR3934
PHYHx	MNXR4258
PGPP_hs	MNXR4219
SLDx	MNXR69905
ABO6g	MNXR54940
PAPtg	MNXR4105
C160CPT2	MNXR1001
C160CPT1	MNXR1001
DM_pydx5p_c	MNXR4536
NADPNe	MNXR3766
GLYt4pp	MNXR2779
GASNASEly	MNXR82971
ACOADAGAT1601819Z1845Z9Z12Z15Z	MNXR81497
EX_kdo2lipid4_e	MNXR3144
NACASPtm	MNXR3691
AACPS4_1	MNXR81444
URATEt	MNXR5292
GLYCLTt2r	MNXR2761
UHBZ1t_pp	MNXR5264
LPS_YPpenta	MNXR83253
UGLCNACtg	MNXR5244
OAACITtm	MNXR83486
DHDPS	MNXR1557
CytOxe	MNXR82103
LEUKTRF4t	MNXR82570
CBL2OR	MNXR81873
FDH5pp_1	MNXR26685
PPAP_18_1_18_1	MNXR83979
GALM2	MNXR69100
FAOXC226205x	MNXR82764
EDA	MNXR55318
EDD	MNXR1874
CDIPTr_18_2_16_0	MNXR81904
GALNACT1g	MNXR82959
PI34P5K_18_1_20_4	MNXR83699
LYSMTF1n	MNXR69385
TTDCRNt	MNXR70004
ULA4Ntppi	MNXR32566
GALBDtex	MNXR69091
DM_na1_h	MNXR3782
DM_na1_m	MNXR3782
DPR	MNXR1788
MECOAS1m	MNXR69429
FUT15g	MNXR82890
DM_na1_c	MNXR3782
LDGUNPD	MNXR83191
FERO	MNXR2250
DM_na1_x	MNXR3782
MOTS	MNXR83403
SBPP3er	MNXR4779
TETTET6CPT1	MNXR69960
EX_spmd_e	MNXR4891
AGPAT120	MNXR68311
ALCD4y	MNXR81654
LO	MNXR3257
THMtex	MNXR5053
ABZtex	MNXR226
GLUKA	MNXR14890
BMNt	MNXR81814
CMCBTFU	MNXR28875
CERS224	MNXR81975
TRPTRS	MNXR84351
CERS226	MNXR1117
KAS16	MNXR69295
PEPCK	MNXR69652
GLYCDH_1	MNXR2769
PI4PLC_16_0_16_0	MNXR83769
APNPT	MNXR5843
CPGNexs	MNXR82045
METDabc	MNXR3489
ARBTNexs	MNXR53604
5HOMEPRAZOLEte	MNXR68223
UG6PGT	MNXR73952
KAS12	MNXR3150
24_25DHVITD3tm	MNXR54905
PNP	MNXR4360
D_LACt2pp	MNXR1398
MCBTS2	MNXR80582
GHMT2rm	MNXR2619
HBZOPT6m_1	MNXR83097
EX_4hoxpac_e	MNXR69251
HPYRI	MNXR3014
PLDAGAT18111Z18111Z1601	MNXR83875
4PEPTabcpp	MNXR68218
EX_peng_e	MNXR82609
HAMR	MNXR83092
ACNAMt2	MNXR406
AMETt2	MNXR703
OP4ENH2	MNXR83531
N2tex	MNXR3686
STRDNCCPT1	MNXR69918
AHEXASEly	MNXR68322
STRDNCCPT2	MNXR69918
ALLTAHr	MNXR665
MMETt2	MNXR3602
GLCURt2rpp	MNXR2684
ORNt4m	MNXR32055
MFAPS_SC	MNXR83309
GPAM_hs_16_0	MNXR83054
GPAM_hs_16_1	MNXR83055
GRTTx	MNXR69185
DDGLK	MNXR1485
FACOAL40t2pp	MNXR82711
CTPtn	MNXR1319
CTPtm	MNXR29874
CTPth	MNXR1319
NI2t4pp	MNXR83451
AMETtn	MNXR702
AMETtm	MNXR702
OMCPPCI	MNXR83525
ACNAMtn	MNXR407
AMETtg	MNXR702
OMCPPCO	MNXR83527
ASNabcpp	MNXR848
SERALANaEx	MNXR627
PSCVT	MNXR4464
SO4CLtex2	MNXR4867
GRTT2	MNXR69186
EX_ahcys_e	MNXR580
PI34P5K_18_0_20_4	MNXR83696
MAGAH180	MNXR83268
CLtex	MNXR1218
TREHpp	MNXR5123
MDHf	MNXR3464
C4STMO2Pr	MNXR81858
CRMPte	MNXR68581
AKGDam	MNXR68326
G5SD	MNXR2454
3MCAT23DOX	MNXR54912
ADCYRS	MNXR81554
G5SD2	MNXR2455
ADNt	MNXR490
DHFOR	MNXR14999
HEMEASm	MNXR83100
PC8XM	MNXR83577
ST8SIA56g	MNXR69917
MEOHtly	MNXR3482
ST3GAL22g	MNXR4912
PMI1346PH	MNXR83961
SLCS	MNXR84180
TTRCYCtex	MNXR82649
TTONR2pp	MNXR84359
NACHEXA8ly	MNXR3739
AM3PA	MNXR68346
PMI1346PS	MNXR83163
MDHh	MNXR3464
FPGS3m	MNXR50906
PRISTtx	MNXR69789
UDPtg	MNXR84383
EX_dma_e	MNXR82504
PED5DS1801835Z9Z12Z	MNXR83611
UDPtl	MNXR56006
UDPtm	MNXR56006
UDPtn	MNXR56006
THRt2rpp	MNXR5067
PALASA_SA2	MNXR83549
GTHS	MNXR83075
SHCHF3	MNXR69901
PIK4_18_0_18_0	MNXR83799
DTTPt	MNXR1649
PIK4_18_0_18_2	MNXR83801
PTOR	MNXR84082
ERGSTESTH_SC	MNXR82445
LEUKTRA4tr	MNXR3216
SQDGATPA18111Z160	MNXR84220
DM_dctp_n	MNXR1477
DM_dctp_m	MNXR1477
GLCNACT	MNXR83009
6MPURt	MNXR81426
O2Stex	MNXR3930
TSULR3e	MNXR84356
DAGK1819Z1619Zh	MNXR82125
PCHLD450OR	MNXR83579
APPTh	MNXR4375
APPTm	MNXR4375
MEVK2	MNXR69438
MEVK3	MNXR69439
S6T2g	MNXR4725
3NTYROXDApp	MNXR81379
DHPCPH	MNXR68710
PSERDg_SC	MNXR32266
MDHx	MNXR3464
TETtex	MNXR82644
34DHOXPEGt	MNXR112
TRPAS2	MNXR84349
AKGDHe2r	MNXR68327
MI13456Ptn	MNXR83354
Rtotaltl	MNXR4673
M13N2Tg	MNXR55680
GALIGH	MNXR31508
MECOALm	MNXR55701
ATPATF1	MNXR886
BTDD_RR	MNXR5668
XOLTRI27tc	MNXR5363
DM_glygn3_c	MNXR82338
XOLTRI27te	MNXR5363
PI3P5K_SC	MNXR83704
Rtotaltp	MNXR4673
UREASE	MNXR5299
CDGGGSAT2	MNXR68502
MANGLYCtex	MNXR3426
OPMEACPD	MNXR21511
PI4P5K_18_2_20_4	MNXR83767
TAGAH16018111Z1835Z9Z12Z	MNXR84262
OPMEACPS	MNXR83533
OPMEACPR	MNXR83532
FASC240ACP	MNXR82784
2HCO3_NAt	MNXR68152
PNTOt2	MNXR4363
LPS2	MNXR3328
MYCFLUX5	MNXR3673
CITALOR	MNXR82002
HASD	MNXR69212
HOCCD	MNXR59882
RETNCOA	MNXR4609
GLUt7	MNXR31615
GLUt6	MNXR31618
GLUt4	MNXR31616
PA141abcpp	MNXR69622
EX_pacald_e	MNXR4072
MMCD	MNXR74464
G13MTg	MNXR59757
SUCtpp	MNXR4962
GLUKAh	MNXR14890
QUIDH	MNXR84091
SBDH	MNXR84171
S4TASE5ly	MNXR4707
ACOADAGAT18111Z18111Z18111Z	MNXR81506
PROSTGI2tr	MNXR84026
XYLTD_D	MNXR84426
4NPHSULT	MNXR58519
GSNt2pp	MNXR2819
GLUth	MNXR31615
ANS2	MNXR81688
SELTtm	MNXR82633
MELIBabc	MNXR83300
R5PP	MNXR69837
PLDAGAT1819Z18111Z18111Z1	MNXR83895
GLUtr	MNXR31619
GUAtex	MNXR2846
PLDAGAT1819Z18111Z18111Z2	MNXR83896
3HAD80_1	MNXR68178
RNTR1c2	MNXR84128
PGSA161	MNXR69697
PA120abcpp	MNXR69620
BILIRUBt2	MNXR68439
DMORh	MNXR69294
CLPNDCRNt	MNXR68533
G3PAT183_9_12_15	MNXR82935
MANptspp	MNXR3429
PTE2x	MNXR1988
ASNtm_1	MNXR81759
STARCH300S	MNXR84231
EX_acolipa_e	MNXR68277
PETOHMm_hs	MNXR4167
ABFPTh	MNXR35952
HBCO_nadp_m	MNXR5688
EX_5adtststeroneglc_e	MNXR259
MGDGW3DS1829Z12Z1644Z7Z10Z13Z	MNXR83336
5HXKYNDCL	MNXR279
DDGLCNt2rpp	MNXR1483
OCDCEAt	MNXR3944
D3AIBTm	MNXR1400
ARTFR13	MNXR797
ARTFR12	MNXR81725
ARTFR11	MNXR795
CLPNS180	MNXR68548
EX_glcglyc_e	MNXR82543
HSAT2ly	MNXR3023
BILIRUBtr	MNXR958
H2O2t	MNXR2864
TAG1PK	MNXR84257
TAGURr	MNXR4977
UDPSQS	MNXR74543
LCTStpp	MNXR3208
PLCD	MNXR4302
THYMtex	MNXR5070
LPS2_18_2_18_2	MNXR83242
PI345P5P	MNXR51017
THMP	MNXR5047
Kt2pp	MNXR3188
DOLGPP_Ler	MNXR82365
CEPTC_18_2_18_1	MNXR81953
CEPTC_18_2_18_2	MNXR81954
ACOAO8p	MNXR54970
CH25H	MNXR1134
DNDPt52m	MNXR55276
THRTRSm	MNXR84324
AACTtm	MNXR315
DOLICHOL_Uter	MNXR1733
G3PAT180_1	MNXR82927
TIHCD	MNXR69976
MCBTS	MNXR83285
sink_mal_c	MNXR3410
ACOADAGAT1601819Z1819Z	MNXR81495
DMT	MNXR59724
DCYTtex	MNXR1479
CPGNUtex	MNXR68577
UGT1A6r	MNXR70045
GLCNtex	MNXR2668
EX_xylt_e	MNXR5377
LSOProd	MNXR83257
PHACTE	MNXR19042
FAOXC140	MNXR82742
CYO1b2pp_syn	MNXR82073
2AGPE120tipp	MNXR68130
THRA2i	MNXR5056
CIGAMS	MNXR68526
CYTDtn	MNXR1378
2AGPA161tipp	MNXR52
H3MTer_L	MNXR83084
BILGLCURt	MNXR68438
H3MTer_U	MNXR2871
ORNCD	MNXR83536
GTPCII	MNXR69190
DURAD	MNXR1810
PSI	MNXR84037
S2T2g	MNXR4682
UGT1A5r	MNXR70043
4HTHRtrpp	MNXR81404
PLPSA21801845Z9Z12Z15Z	MNXR83935
PSY	MNXR84076
ACOAD3f	MNXR81480
DSERt2pp	MNXR1803
PSP	MNXR4486
VNLNpp	MNXR5339
MLDCP2Bpp	MNXR69455
CSPG_Atly	MNXR1309
DM_PHB	MNXR82321
EX_acnacngal14acglcgalgluside_hs_e	MNXR401
O2tp	MNXR3931
PYDXNtex	MNXR4541
O2tn	MNXR3931
O2tm	MNXR3931
DALAtex	MNXR1425
ALLPI	MNXR81657
ASAPT	MNXR4895
EX_idon__L_e	MNXR69277
EX_ind3eth_e	MNXR29892
ACACtx	MNXR352
MG3er	MNXR3517
LEUt2r	MNXR3223
CTPS2	MNXR32700
CTPS1	MNXR82065
LPS2_16_0_18_1	MNXR83232
LPS2_16_0_18_0	MNXR83231
EX_acetone_e	MNXR82481
EX_gln__L_e	MNXR2708
EX_pchol_hs_e	MNXR4122
ACHEe	MNXR386
ACACtm	MNXR352
ACOAR3m	MNXR11079
PAPSPAPthr	MNXR25512
PACOAL	MNXR83545
DPHMBDCm	MNXR1784
DAGK_hs_18_2_16_0	MNXR82141
SUCCt2_3	MNXR4948
SUCCtp	MNXR4953
VLCSp	MNXR32807
VLCSr	MNXR32807
GLYabc	MNXR2777
PI4PP_18_1_18_2	MNXR83790
ADNK1m	MNXR486
DHROm	MNXR1569
HPDCACRNt	MNXR69253
PPAP_18_2_18_1	MNXR83983
PPAP_18_2_18_2	MNXR83984
MCITL2m	MNXR3442
ACACt2	MNXR351
PI45PLC_18_0_18_1	MNXR83721
PI45PLC_18_0_18_2	MNXR83722
ADOCBLPS	MNXR81562
EX_skm_e	MNXR4853
ADOCBLPP	MNXR81561
EX_cynt_e	MNXR1330
TDP	MNXR69947
EX_dtmp_e	MNXR1807
FHL	MNXR68996
PLPSA21801835Z9Z12Z	MNXR83934
GALOR	MNXR31513
4MBZDH	MNXR243
EX_pap_e	MNXR4105
PPACOALh	MNXR360
PPACOALm	MNXR360
ACACT2r	MNXR343
TARTD	MNXR4981
ACRNtp	MNXR452
EX_ethso3_e	MNXR68818
S6TASE1ly	MNXR4743
CDP4D6DGLCRx	MNXR81909
EX_lgnc_e	MNXR1980
FA1822ACPH	MNXR47369
GLYCTO1p	MNXR2764
CPPPGOAN2	MNXR82048
MGDGD4DS1839Z12Z15Z1644Z7Z10Z13Z	MNXR83329
BTDt_RR	MNXR29110
ACRNtm	MNXR452
EX_acnacngalgbside_hs_e	MNXR402
TMABADH	MNXR6959
ACNACNGALGBSIDEtg	MNXR402
ACNACNGALGBSIDEte	MNXR402
EX_3oxoadp_e	MNXR210
HEPT1N	MNXR83106
EX_galct__D_e	MNXR2506
HSD3B3r	MNXR69262
LYSMTF3n	MNXR3350
LPLIPAL2G180	MNXR69376
LPLIPAL2G181	MNXR3324
GUI2	MNXR26657
GUI1	MNXR2849
NOPD	MNXR3851
LPLPS1AGPE18111Z	MNXR83227
GCNTg	MNXR69116
HACNHm	MNXR83091
MYCON4	MNXR69503
FAOXC182806m	MNXR82753
NA1th	MNXR3782
FECRMR3	MNXR68978
NA1tm	MNXR3782
EX_bilirub_e	MNXR958
LPASE_16_0	MNXR83213
NTRLASE	MNXR83479
MACPT	MNXR18517
PLIPA1E160	MNXR69731
AGPAT140	MNXR81582
AGPAT141	MNXR68313
FADH2tru	MNXR2047
GLNS	MNXR82966
DGDGD4DS1839Z12Z15Z1634Z7Z10Z	MNXR82203
biomass_SA_5a	MNXR84441
TMLYSter	MNXR5105
DMHL	MNXR68691
GLYCOR_nadp	MNXR3016
STRDNCt	MNXR4939
GLNt	MNXR2708
NAGAly	MNXR55546
RBFK	MNXR69844
RTOTALCRNt	MNXR4668
PIPLC_18_0_20_4	MNXR83819
3MLDAt	MNXR81375
DHORtn	MNXR1577
3NTD2pp_1	MNXR81378
ACNAMtex	MNXR407
PI345P3P_18_2_20_4	MNXR83686
Cobalt2abcppI	MNXR82019
ALABth	MNXR937
SUCptspp	MNXR4963
PLBPC_SCe	MNXR83847
BSORx	MNXR26767
NIt5	MNXR69539
PHCDm	MNXR69703
CBItonex	MNXR1056
G14T21g	MNXR55496
CLFORtex	MNXR1185
DOPAtex	MNXR1770
DGDGW6DS1829Z12Z1627Z10Z2	MNXR82238
DGDGW6DS1829Z12Z1627Z10Z1	MNXR82237
IPC126PLC_SC	MNXR83157
METR	MNXR83305
METS	MNXR69434
KDOCT2	MNXR69298
THCHOLSTOICtm	MNXR5033
REPHACCOAI	MNXR84104
3AIBtm	MNXR125
DAGt	MNXR1422
PDHam2hi	MNXR79609
LLDHh	MNXR3215
KAS_HP	MNXR47404
ENLIPAabctex	MNXR65718
PSCLYStex	MNXR69800
NAt3_2	MNXR3785
KHK2	MNXR83175
FE2utm	MNXR2212
CEPTE_18_2_18_2	MNXR81971
CEPTE_18_2_18_1	MNXR81970
5ADTSTSTERONESULT	MNXR260
EX_npthl_e	MNXR3858
CHTBStex	MNXR81996
MLTGY4pp	MNXR69467
EX_3hcinnm_e	MNXR2924
PAPtm	MNXR4105
ENMAN2g	MNXR1893
GCCbim	MNXR82977
APATr	MNXR738
PICH	MNXR16220
DM_ficytb5_c	MNXR82336
MSHOXH	MNXR69486
PPNCL	MNXR69776
EX_oaa_e	MNXR6706
CLHCO3tex2	MNXR68528
DNDPt6m	MNXR55285
EX_ha_pre1_e	MNXR82560
PAPA181_1	MNXR83563
EX_m_xyl_e	MNXR3362
APATT	MNXR14853
DAGK160h	MNXR82117
TYROXDApp	MNXR84365
ORNabcpp	MNXR51005
EX_gtp_e	MNXR2842
ADOCBLS	MNXR81563
MLTGY3pp	MNXR69466
BANDMT	MNXR81800
DDGALK	MNXR33792
CPGNabcpp	MNXR68578
ECAP1pp	MNXR68786
ETHAPT1801819Z	MNXR82450
DKMPPD3	MNXR82300
DKMPPD2	MNXR82299
PItex	MNXR4294
AACPS5	MNXR81445
PIter	MNXR4294
LYStm	MNXR3355
UGMDDS2	MNXR5252
LYStn	MNXR3357
NO2t2r	MNXR3841
EX_tettet6_e	MNXR5030
DM_4HBA	MNXR68734
NTRIR4pp	MNXR83474
BTND1	MNXR68443
RNDR2b	MNXR84121
AACPS2	MNXR68229
IPC124PLC_SC	MNXR83156
RNDR2n	MNXR84120
TYRtex	MNXR5179
BTS4	MNXR81823
GLCNACASE1ly	MNXR2652
AVITE1t	MNXR30791
USHD_HP	MNXR84407
EX_feroxB_e	MNXR82526
MOBDtex	MNXR3624
ACOADAGAT1801819Z1845Z9Z12Z15Z	MNXR81503
GLCDpp	MNXR55580
CRNtim	MNXR68590
EDTXS4	MNXR68796
FORtrn	MNXR2277
PSD_EC	MNXR45192
BTNDe	MNXR68443
EDTXS1	MNXR37169
EDTXS2	MNXR26675
EDTXS3	MNXR82423
LALALGLUtex	MNXR82471
FAOXC2251836x	MNXR68926
BTNDm	MNXR68443
PI4P5K_16_0_16_1	MNXR83748
EX_9_cis_retfa_e	MNXR82467
PLIPA1E141pp	MNXR69730
LYSt4	MNXR3356
LYSt6	MNXR3355
CDIPTr_16_0_20_4	MNXR81896
FAOXC2251836m	MNXR68926
AGPAT1819Z1619Zh	MNXR81592
Kt3pp	MNXR3188
EX_cys__D_e	MNXR1346
MAN1_7Ber	MNXR3415
ENLIPAtex	MNXR68803
EX_unknown_cbl1deg_e	MNXR5282
ALAt4pp	MNXR637
SIAASE3ly	MNXR4848
ALASERNaEx	MNXR627
PENTSOtex	MNXR69651
EX_10fthf6glu_e	MNXR2
Sink_rdmbzi	MNXR84255
LSTO1r	MNXR3338
CER2_24ter	MNXR29870
HS4ly	MNXR3021
sink_apoACP	MNXR84464
HPYRtp	MNXR3017
PRUK_1	MNXR8268
HMGCOASm	MNXR2982
3HAD60_1	MNXR68177
HMGCOASi	MNXR2982
A4GALTc	MNXR54929
A4GALTg	MNXR54929
ACGAM2E	MNXR68255
DOXRBCNtpp	MNXR82389
PIK4_16_0_18_0	MNXR83795
PIK4_16_0_18_1	MNXR83796
ACCOAC	MNXR358
F6PBth	MNXR55336
SELCYSTLh	MNXR84182
ADSL1r	MNXR514
MM6B2g	MNXR69471
PACALDt	MNXR4072
EX_met__L_e	MNXR3506
PI34P5K_18_0_18_2	MNXR83695
BZt1pp	MNXR991
G6PDH2r	MNXR69082
PMDPHT	MNXR4352
NMNAT	MNXR3827
TM18111Z18111Z	MNXR84334
Cotpp	MNXR1256
DM_o2D_u	MNXR82347
EX_tungs_e	MNXR70005
O2St	MNXR3930
DSERtex	MNXR1804
PMEVKx	MNXR69766
11DOCRTSTRNtr	MNXR6
GDPMNH	MNXR69119
ANDRSTRNtr	MNXR724
GDPMNP	MNXR2586
GUAt2r	MNXR2847
MMETt2pp	MNXR3602
DHACOAH	MNXR63951
ANDRSTRNte	MNXR724
11DOCRTSTRNtm	MNXR6
MN2tpp	MNXR69477
DNDPt38m	MNXR55264
HIStN1	MNXR2974
GALASE15ly	MNXR31484
MTSPCMMT	MNXR83422
GALM1	MNXR27031
DMSOR1e	MNXR26703
MINOHPtexi	MNXR3549
CHLPCTD	MNXR68520
HMGCOAtm	MNXR2983
FERtpp	MNXR2252
SMTZS	MNXR4863
DGDGGH1829Z12Z1634Z7Z10Z	MNXR82216
EX_3mbald_e	MNXR81371
EX_o6a4colipa_e	MNXR82605
PTRCORNt7pp	MNXR32286
FORti_1	MNXR2278
EX_tag_hs_e	MNXR82638
DASYN190190	MNXR82160
CMPDAi	MNXR82012
EX_etoh_e	MNXR1930
FFSD1r	MNXR82863
ESTSULT	MNXR1918
B3GNT36g	MNXR924
PPALtex	MNXR4376
NACHEXA22ly	MNXR3732
DAGAH1819Z1819Z	MNXR82115
TMHAS4	MNXR69986
TMHAS3	MNXR84339
TMHAS2	MNXR5098
CH3ACH	MNXR81979
OA4L_ST	MNXR83483
PLPSD1819Z1845Z9Z12Z15Z	MNXR83956
GAL3ST11	MNXR2473
EX_2mbald_e	MNXR29851
ATPH2e	MNXR890
GAL3ST12	MNXR82948
HS1ly	MNXR3018
GLUabc	MNXR39726
GLUTRR_1	MNXR48203
DGDGW6DS1829Z12Z1634Z7Z10Z	MNXR82239
GALTg	MNXR55543
B3GALT3g	MNXR55089
HIStex	MNXR2975
TMDK1m	MNXR5091
EX_fe3dhbzs3_e	MNXR82515
ARTFR31	MNXR810
ARTFR33	MNXR81738
ARTFR32	MNXR81737
OXCOAHDH	MNXR63949
ARTFR34	MNXR81739
IDHPOXOX4	MNXR83146
SELt4_3	MNXR4806
DUTUP	MNXR73896
SGALSIDEtl	MNXR4827
IDHPOXOX3	MNXR83145
FAOXC2442246x	MNXR82767
PSSA181	MNXR69818
PSSA180	MNXR69817
MALTt1r	MNXR3405
NA1Hth	MNXR3783
METLEUex	MNXR3492
NA1Htm	MNXR3783
DIGALSIDEtg	MNXR68720
PI4P3K_16_0_18_2	MNXR83735
EX_rnam_e	MNXR82628
DIGALSIDEtl	MNXR68720
CDPDAGS18111Z160	MNXR81911
CD2tex	MNXR68487
TRPHYDRO2	MNXR84350
MS	MNXR69442
CEPTC_18_0_20_4	MNXR81948
ACSERL	MNXR81550
PRPPS	MNXR69797
sink_pchol_hs_18_2_16_0_c	MNXR84477
PCMEH3pp	MNXR83584
NDP3g	MNXR55751
MLTG4	MNXR83377
PE161abcpp	MNXR83595
SCYSDS	MNXR84175
CDS_18_0_18_2	MNXR81923
CDS_18_0_18_1	MNXR81922
CDS_18_0_18_0	MNXR81921
DAGAH1801819Z	MNXR82111
EX_gdp_e	MNXR55555
MLTG1	MNXR55721
PI34P5K_18_0_18_0	MNXR83693
PPPItn	MNXR4409
CDPDAGS1819Z160	MNXR81912
MOTH	MNXR83398
MLTG3	MNXR74148
sink_pap_c	MNXR4105
SUCCt2r	MNXR4949
HISabc	MNXR2971
ADPtx	MNXR506
SUCCt2b	MNXR4949
3SPYRSPm_1	MNXR68203
LPLIPAL1A160pp	MNXR69334
FKYNH	MNXR2258
DOLPGT1_Ler	MNXR82370
EX_gly_e	MNXR2782
PACPT	MNXR83546
PC11M	MNXR4113
EX_orn_e	MNXR32053
DLNLCGCRNt	MNXR1617
ACOAD5f	MNXR81475
SBP_1	MNXR6398
HOMt2pp	MNXR2994
LCYB	MNXR15454
LCYD	MNXR60337
LCYE	MNXR60531
LCYG	MNXR16029
TETTET6CPT2	MNXR69960
ITCY	MNXR73711
EX_drib_e	MNXR82394
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e	MNXR55529
ALAt4	MNXR637
GLACOm	MNXR31570
CFAS160G	MNXR68516
CFAS160E	MNXR81978
ICHORS	MNXR3070
GLYBt2r	MNXR2745
ICHORT	MNXR74013
S3TASE3ly	MNXR4696
GLYALDtpp	MNXR2741
UNK_CBL1DEGt	MNXR5282
ILEt2r	MNXR3095
OCTDPS	MNXR55805
UDPDPS	MNXR70024
SADH	MNXR84149
5CM2HMUDI	MNXR81415
DM_fald	MNXR68883
NO3t7	MNXR3847
CRNCDH	MNXR20191
NO3t3	MNXR3846
NO3t2	MNXR3846
TDPADGAT	MNXR78197
EX_acmana_e	MNXR68263
EX_feoxam_e	MNXR82524
AMMQLT8	MNXR710
IBUTOHtm	MNXR29891
CLBtex	MNXR82006
ALAtx	MNXR636
sink_pchol_hs_18_1_18_1_c	MNXR84475
sink_Tyr_ggn	MNXR82479
EX_fru_e	MNXR82533
ALAtm	MNXR636
FA161ACPHi	MNXR37888
GTPt2m	MNXR67902
TREptspp	MNXR5126
OMCDC	MNXR3962
ALR3	MNXR684
ALR2	MNXR683
ATP2tp_H	MNXR885
MOD_4mop	MNXR75112
TCBt2pp	MNXR80838
24_25DHVITD3t	MNXR54905
LPLPS1AGPE1829Z12Z	MNXR83229
DSBAO2	MNXR68762
DSBAO1	MNXR68761
PLPSD1819Z1835Z9Z12Z	MNXR83955
EX_enter_e	MNXR82509
HSD3B13	MNXR3039
HSD3B11	MNXR3037
CYTMQOR3pp	MNXR82098
GLYCTO_syn	MNXR2759
EX_cu2_e	MNXR25169
UPPDC1	MNXR5288
MGDGD4DS1839Z12Z15Z1634Z7Z10Z	MNXR83328
EX_fucfucgalacglcgalgluside_hs_e	MNXR82536
H2Oter	MNXR2865
PE1819Z1835Z9Z12Zt	MNXR83606
H2Otex	MNXR2865
RMNt	MNXR4632
MYCON2	MNXR69501
13PPDtex	MNXR81312
LCAT1e	MNXR3206
ECOAH2_1	MNXR1866
SERNA1th	MNXR4823
NADFADOR	MNXR83427
3HPPD	MNXR161
FA1819Zh	MNXR82681
GLCAASE7ly	MNXR2634
PGPP180pp	MNXR69686
4CMLCL_kt	MNXR228
PDE5	MNXR83587
ACOAO9p	MNXR81528
PDE3	MNXR32107
PDE2	MNXR32106
PDE1	MNXR4127
MGDGD7DS1819Z1617Z	MNXR83330
EX_dann_e	MNXR82503
AGPAT160	MNXR81583
AGPAT161	MNXR81585
DHAtpp	MNXR1541
DM_sTn_antigen_g	MNXR1656
FUT11g	MNXR82888
